id_pers;sexo;edad;grupo_edad;area;dpto;nivel_edu;quintil_ingreso;uso_internet;fex
9368;Mujer;38;35-44;Rural;Concepción;Media;Q1;0;46
9369;Mujer;49;45-54;Urbana;Alto Paraná;Media;Q2;0;149
9370;Mujer;38;35-44;Rural;Caazapá;Básica;Q3;0;148
9371;Mujer;15;15-24;Rural;Caazapá;Básica;Q2;1;123
9372;Hombre;40;35-44;Rural;Caaguazú;Superior;Q5;1;70
9373;Hombre;39;35-44;Urbana;Asunción;Superior;Q1;0;49
9374;Mujer;45;45-54;Rural;San Pedro;Media;Q3;0;33
9375;Hombre;32;25-34;Urbana;Central;Media;Q2;1;26
9376;Hombre;21;15-24;Urbana;Asunción;Media;Q3;1;126
9377;Mujer;46;45-54;Urbana;Itapúa;Media;Q3;0;142
9378;Hombre;15;15-24;Urbana;Central;Media;Q5;0;120
9379;Mujer;61;55-64;Urbana;Itapúa;Superior;Q3;1;118
9380;Hombre;30;25-34;Urbana;Alto Paraná;Media;Q4;1;73
9381;Hombre;39;35-44;Urbana;Itapúa;Superior;Q2;0;103
9382;Hombre;45;45-54;Urbana;Itapúa;Básica;Q1;0;107
9383;Mujer;45;45-54;Rural;San Pedro;Básica;Q1;0;53
9384;Hombre;15;15-24;Urbana;Alto Paraná;Superior;Q5;1;116
9385;Mujer;49;45-54;Urbana;Asunción;Media;Q2;0;38
9386;Mujer;40;35-44;Rural;Itapúa;Básica;Q2;0;58
9387;Mujer;23;15-24;Urbana;Alto Paraná;Superior;Q3;1;96
9388;Hombre;21;15-24;Rural;San Pedro;Básica;Q2;0;90
9389;Hombre;28;25-34;Urbana;Itapúa;Básica;Q2;0;111
9390;Mujer;15;15-24;Urbana;Asunción;Media;Q1;1;95
9391;Mujer;66;65+;Urbana;Central;Media;Q4;0;26
9392;Mujer;61;55-64;Urbana;Central;Básica;Q3;0;147
9393;Hombre;43;35-44;Rural;Asunción;Básica;Q1;0;119
9394;Mujer;30;25-34;Urbana;Itapúa;Media;Q4;1;134
9395;Hombre;31;25-34;Rural;Caaguazú;Básica;Q1;0;124
9396;Hombre;48;45-54;Urbana;Central;Superior;Q5;1;47
9397;Hombre;66;65+;Urbana;Asunción;Media;Q4;0;141
9398;Hombre;24;15-24;Rural;Caaguazú;Básica;Q1;1;147
9399;Hombre;15;15-24;Urbana;Asunción;Media;Q4;1;30
9400;Hombre;62;55-64;Rural;Concepción;Media;Q2;0;40
9401;Mujer;15;15-24;Urbana;Central;Media;Q2;1;148
9402;Hombre;16;15-24;Urbana;Alto Paraná;Media;Q4;1;58
9403;Mujer;30;25-34;Rural;San Pedro;Básica;Q1;0;126
9404;Hombre;15;15-24;Urbana;Central;Superior;Q3;1;29
9405;Hombre;55;55-64;Urbana;Asunción;Media;Q3;1;115
9406;Hombre;50;45-54;Rural;Caaguazú;Básica;Q3;0;111
9407;Hombre;24;15-24;Urbana;Central;Media;Q2;1;141
9408;Mujer;58;55-64;Urbana;Central;Básica;Q1;0;114
9409;Hombre;61;55-64;Urbana;Central;Superior;Q4;1;25
9410;Mujer;32;25-34;Urbana;Alto Paraná;Superior;Q4;1;78
9411;Hombre;26;25-34;Urbana;Central;Media;Q4;0;65
9412;Mujer;75;65+;Urbana;Asunción;Superior;Q4;1;94
9413;Mujer;47;45-54;Urbana;Central;Media;Q4;1;75
9414;Hombre;39;35-44;Urbana;Central;Superior;Q5;1;56
9415;Hombre;59;55-64;Rural;San Pedro;Media;Q3;1;105
9416;Hombre;40;35-44;Urbana;Asunción;Básica;Q2;0;60
9417;Mujer;25;25-34;Urbana;Asunción;Superior;Q5;1;130
9418;Hombre;36;35-44;Rural;San Pedro;Media;Q3;1;61
9419;Mujer;53;45-54;Rural;San Pedro;Superior;Q5;1;86
9420;Mujer;15;15-24;Urbana;Asunción;Superior;Q5;1;127
9421;Mujer;29;25-34;Rural;San Pedro;Básica;Q3;0;126
9422;Mujer;59;55-64;Urbana;Itapúa;Media;Q5;1;96
9423;Mujer;25;25-34;Urbana;Central;Básica;Q2;1;69
9424;Hombre;62;55-64;Rural;Caaguazú;Básica;Q1;0;92
9425;Mujer;60;55-64;Rural;San Pedro;Básica;Q2;0;130
9426;Mujer;33;25-34;Urbana;Caaguazú;Media;Q2;0;48
9427;Hombre;24;15-24;Urbana;Central;Media;Q3;1;35
9428;Mujer;29;25-34;Urbana;Central;Media;Q3;1;95
9429;Hombre;80;65+;Urbana;Alto Paraná;Media;Q2;0;94
9430;Mujer;68;65+;Rural;Caaguazú;Básica;Q1;0;58
9431;Mujer;37;35-44;Urbana;Caaguazú;Media;Q3;1;76
9432;Hombre;24;15-24;Urbana;Asunción;Superior;Q4;1;31
9433;Mujer;37;35-44;Urbana;Central;Media;Q2;0;36
9434;Hombre;39;35-44;Rural;San Pedro;Básica;Q3;0;127
9435;Hombre;15;15-24;Urbana;Alto Paraná;Media;Q3;1;80
9436;Hombre;36;35-44;Rural;San Pedro;Media;Q4;1;32
9437;Mujer;58;55-64;Rural;Caaguazú;Media;Q5;0;145
9438;Hombre;15;15-24;Urbana;Asunción;Superior;Q5;1;47
9439;Hombre;49;45-54;Rural;Caaguazú;Básica;Q1;0;61
9440;Mujer;59;55-64;Rural;San Pedro;Básica;Q3;0;146
9441;Hombre;24;15-24;Urbana;Itapúa;Media;Q2;1;43
9442;Hombre;65;65+;Urbana;Asunción;Superior;Q5;1;145
9443;Hombre;22;15-24;Urbana;Central;Media;Q3;1;113
9444;Hombre;42;35-44;Urbana;Central;Básica;Q2;1;75
9445;Hombre;29;25-34;Urbana;Itapúa;Media;Q4;1;97
9446;Hombre;29;25-34;Urbana;Itapúa;Media;Q3;1;86
9447;Mujer;23;15-24;Rural;Alto Paraná;Superior;Q5;1;124
9448;Mujer;47;45-54;Urbana;Asunción;Media;Q2;1;28
9449;Hombre;50;45-54;Urbana;Asunción;Básica;Q2;1;125
9450;Hombre;33;25-34;Urbana;Central;Media;Q3;1;146
9451;Hombre;15;15-24;Rural;Caaguazú;Básica;Q2;0;75
9452;Mujer;42;35-44;Urbana;Central;Media;Q3;1;44
9453;Hombre;42;35-44;Urbana;Alto Paraná;Media;Q3;1;34
9454;Hombre;31;25-34;Urbana;Asunción;Media;Q3;1;65
9455;Mujer;68;65+;Urbana;Asunción;Superior;Q5;1;36
9456;Hombre;15;15-24;Urbana;Alto Paraná;Media;Q3;1;49
9457;Hombre;15;15-24;Urbana;Itapúa;Superior;Q2;1;105
9458;Mujer;21;15-24;Rural;Concepción;Superior;Q2;1;74
9459;Mujer;47;45-54;Rural;San Pedro;Básica;Q2;0;137
9460;Hombre;15;15-24;Urbana;Itapúa;Básica;Q3;1;80
9461;Mujer;17;15-24;Urbana;Central;Superior;Q2;1;40
9462;Hombre;52;45-54;Rural;Concepción;Media;Q3;0;38
9463;Mujer;43;35-44;Urbana;Asunción;Media;Q5;1;110
9464;Hombre;41;35-44;Rural;Caaguazú;Básica;Q1;0;102
9465;Mujer;49;45-54;Rural;Caaguazú;Media;Q2;0;112
9466;Mujer;27;25-34;Rural;Alto Paraná;Básica;Q4;1;64
9467;Mujer;28;25-34;Urbana;Central;Superior;Q3;1;138
9468;Mujer;49;45-54;Urbana;Alto Paraná;Media;Q4;1;34
9469;Mujer;15;15-24;Urbana;Central;Superior;Q5;1;24
9470;Hombre;15;15-24;Urbana;Asunción;Media;Q2;1;116
9471;Hombre;27;25-34;Urbana;Central;Media;Q1;1;108
9472;Mujer;51;45-54;Rural;Caaguazú;Media;Q3;0;84
9473;Mujer;39;35-44;Urbana;Alto Paraná;Media;Q4;1;25
9474;Hombre;50;45-54;Rural;Caaguazú;Media;Q2;0;34
9475;Mujer;15;15-24;Rural;Caazapá;Media;Q4;1;45
9476;Mujer;40;35-44;Urbana;Central;Superior;Q5;1;103
9477;Mujer;46;45-54;Urbana;Asunción;Superior;Q4;1;106
9478;Mujer;15;15-24;Urbana;Alto Paraná;Media;Q4;1;107
9479;Hombre;50;45-54;Urbana;Itapúa;Básica;Q1;0;124
9480;Hombre;32;25-34;Urbana;Central;Superior;Q4;1;23
9481;Hombre;80;65+;Urbana;Central;Media;Q3;0;103
9482;Hombre;15;15-24;Rural;Caaguazú;Superior;Q4;1;52
9483;Mujer;59;55-64;Urbana;Asunción;Media;Q3;1;94
9484;Mujer;27;25-34;Urbana;Central;Básica;Q3;0;115
9485;Mujer;15;15-24;Rural;Caaguazú;Media;Q4;1;113
9486;Mujer;25;25-34;Urbana;Asunción;Superior;Q5;1;57
9487;Hombre;39;35-44;Urbana;Central;Superior;Q5;1;66
9488;Hombre;53;45-54;Urbana;Asunción;Básica;Q5;0;139
9489;Hombre;65;65+;Urbana;Central;Superior;Q5;1;130
9490;Hombre;60;55-64;Urbana;Asunción;Media;Q3;0;53
9491;Mujer;17;15-24;Rural;Caazapá;Básica;Q3;1;96
9492;Hombre;55;55-64;Urbana;Central;Superior;Q3;1;33
9493;Hombre;42;35-44;Urbana;Alto Paraná;Media;Q3;1;105
9494;Hombre;23;15-24;Urbana;Central;Básica;Q2;1;100
9495;Mujer;31;25-34;Rural;San Pedro;Media;Q5;1;54
9496;Hombre;22;15-24;Urbana;Asunción;Media;Q5;1;74
9497;Mujer;35;35-44;Urbana;Alto Paraná;Superior;Q5;1;121
9498;Hombre;21;15-24;Urbana;Central;Media;Q3;1;53
9499;Mujer;16;15-24;Urbana;Central;Superior;Q5;1;119
9500;Hombre;43;35-44;Urbana;Asunción;Superior;Q4;1;61
9501;Mujer;46;45-54;Rural;San Pedro;Básica;Q3;0;129
9502;Mujer;31;25-34;Rural;Concepción;Básica;Q3;1;23
9503;Mujer;59;55-64;Urbana;Asunción;Media;Q4;1;53
9504;Mujer;30;25-34;Urbana;Asunción;Superior;Q3;1;43
9505;Hombre;29;25-34;Urbana;Asunción;Media;Q3;1;135
9506;Hombre;46;45-54;Rural;Caaguazú;Media;Q3;0;75
9507;Hombre;32;25-34;Urbana;Caazapá;Media;Q2;1;90
9508;Mujer;36;35-44;Rural;San Pedro;Media;Q3;0;51
9509;Hombre;15;15-24;Rural;Caaguazú;Básica;Q1;0;36
9510;Hombre;35;35-44;Urbana;Central;Básica;Q4;0;97
9511;Mujer;15;15-24;Rural;Caazapá;Media;Q4;1;56
9512;Mujer;15;15-24;Rural;Concepción;Media;Q4;1;140
9513;Hombre;15;15-24;Urbana;Alto Paraná;Media;Q2;1;81
9514;Mujer;16;15-24;Urbana;Central;Media;Q3;1;37
9515;Mujer;25;25-34;Urbana;Central;Media;Q2;1;23
9516;Hombre;26;25-34;Urbana;Central;Básica;Q2;0;50
9517;Hombre;46;45-54;Urbana;Itapúa;Media;Q4;1;61
9518;Mujer;39;35-44;Urbana;Central;Media;Q1;1;46
9519;Mujer;15;15-24;Urbana;Central;Media;Q2;1;67
9520;Hombre;36;35-44;Urbana;Central;Media;Q2;0;134
9521;Hombre;40;35-44;Rural;Caaguazú;Media;Q4;0;26
9522;Mujer;29;25-34;Rural;Concepción;Básica;Q3;0;124
9523;Mujer;33;25-34;Rural;Concepción;Básica;Q3;0;75
9524;Mujer;38;35-44;Urbana;Central;Media;Q3;1;137
9525;Hombre;48;45-54;Rural;San Pedro;Media;Q2;0;106
9526;Hombre;15;15-24;Rural;Caaguazú;Básica;Q3;1;41
9527;Mujer;30;25-34;Urbana;Asunción;Básica;Q1;0;144
9528;Hombre;62;55-64;Rural;San Pedro;Superior;Q4;1;40
9529;Mujer;60;55-64;Urbana;Alto Paraná;Media;Q3;1;63
9530;Mujer;50;45-54;Rural;San Pedro;Básica;Q1;0;147
9531;Hombre;44;35-44;Rural;Concepción;Media;Q3;1;47
9532;Mujer;64;55-64;Rural;Itapúa;Media;Q4;0;102
9533;Hombre;69;65+;Urbana;Asunción;Media;Q2;0;147
9534;Mujer;32;25-34;Urbana;Asunción;Media;Q4;0;109
9535;Hombre;17;15-24;Urbana;Alto Paraná;Básica;Q3;1;106
9536;Hombre;30;25-34;Urbana;Asunción;Media;Q3;1;100
9537;Mujer;80;65+;Urbana;Alto Paraná;Básica;Q1;0;92
9538;Mujer;15;15-24;Urbana;Asunción;Media;Q3;1;143
9539;Hombre;26;25-34;Rural;Caazapá;Media;Q4;1;90
9540;Mujer;15;15-24;Urbana;Asunción;Media;Q2;1;106
9541;Hombre;37;35-44;Rural;Central;Media;Q4;0;116
9542;Hombre;15;15-24;Urbana;Itapúa;Media;Q4;1;88
9543;Hombre;33;25-34;Urbana;Central;Media;Q5;1;135
9544;Hombre;15;15-24;Urbana;Alto Paraná;Básica;Q3;1;22
9545;Hombre;46;45-54;Urbana;Asunción;Media;Q2;1;71
9546;Hombre;57;55-64;Urbana;Asunción;Media;Q3;1;100
9547;Hombre;28;25-34;Rural;Caaguazú;Media;Q2;0;22
9548;Hombre;32;25-34;Urbana;Central;Superior;Q2;1;141
9549;Hombre;32;25-34;Rural;Caazapá;Media;Q4;1;127
9550;Mujer;38;35-44;Rural;Caaguazú;Media;Q5;1;48
9551;Hombre;34;25-34;Urbana;Central;Media;Q5;1;63
9552;Mujer;48;45-54;Rural;Concepción;Media;Q2;0;108
9553;Mujer;57;55-64;Rural;Caazapá;Media;Q2;0;64
9554;Mujer;20;15-24;Rural;Concepción;Básica;Q2;0;131
9555;Mujer;29;25-34;Rural;Alto Paraná;Superior;Q4;1;52
9556;Mujer;51;45-54;Rural;San Pedro;Básica;Q1;0;126
9557;Hombre;15;15-24;Urbana;Asunción;Media;Q4;1;80
9558;Mujer;15;15-24;Urbana;Itapúa;Media;Q4;1;78
9559;Mujer;39;35-44;Rural;Concepción;Media;Q5;1;41
9560;Mujer;43;35-44;Rural;San Pedro;Superior;Q4;1;147
9561;Mujer;21;15-24;Urbana;Caaguazú;Superior;Q5;1;64
9562;Hombre;24;15-24;Urbana;Itapúa;Media;Q4;1;46
9563;Mujer;21;15-24;Rural;San Pedro;Media;Q2;1;24
9564;Mujer;19;15-24;Urbana;Alto Paraná;Básica;Q3;1;84
9565;Hombre;47;45-54;Urbana;Alto Paraná;Media;Q1;0;24
9566;Hombre;15;15-24;Urbana;Asunción;Superior;Q5;1;79
9567;Mujer;30;25-34;Rural;Concepción;Básica;Q3;0;137
9568;Mujer;18;15-24;Urbana;Caaguazú;Básica;Q1;1;84
9569;Mujer;15;15-24;Urbana;Central;Media;Q4;1;25
9570;Mujer;50;45-54;Rural;Caazapá;Básica;Q1;0;54
9571;Hombre;25;25-34;Rural;San Pedro;Básica;Q2;0;26
9572;Hombre;38;35-44;Urbana;Alto Paraná;Media;Q4;1;134
9573;Hombre;15;15-24;Urbana;Asunción;Media;Q4;1;51
9574;Hombre;21;15-24;Urbana;Asunción;Media;Q5;1;28
9575;Hombre;48;45-54;Rural;Caaguazú;Básica;Q1;0;145
9576;Hombre;80;65+;Urbana;Alto Paraná;Superior;Q4;1;83
9577;Mujer;15;15-24;Urbana;Central;Media;Q5;1;72
9578;Mujer;31;25-34;Rural;Central;Media;Q3;1;140
9579;Hombre;42;35-44;Rural;Concepción;Media;Q5;0;89
9580;Hombre;23;15-24;Urbana;Asunción;Media;Q3;1;56
9581;Hombre;50;45-54;Urbana;Itapúa;Superior;Q5;1;122
9582;Mujer;19;15-24;Urbana;Asunción;Superior;Q5;1;55
9583;Hombre;37;35-44;Urbana;Alto Paraná;Básica;Q3;0;77
9584;Hombre;25;25-34;Urbana;Asunción;Básica;Q3;0;124
9585;Mujer;56;55-64;Urbana;Caazapá;Media;Q2;0;141
9586;Mujer;22;15-24;Urbana;Central;Media;Q3;1;98
9587;Hombre;28;25-34;Urbana;Central;Superior;Q3;1;85
9588;Hombre;52;45-54;Rural;Caaguazú;Media;Q2;0;29
9589;Hombre;16;15-24;Urbana;Asunción;Media;Q3;1;100
9590;Mujer;36;35-44;Urbana;Central;Media;Q5;1;62
9591;Mujer;15;15-24;Rural;San Pedro;Media;Q3;1;86
9592;Hombre;15;15-24;Urbana;Alto Paraná;Básica;Q3;1;116
9593;Mujer;41;35-44;Rural;Alto Paraná;Media;Q5;1;103
9594;Hombre;17;15-24;Urbana;Alto Paraná;Básica;Q1;1;32
9595;Hombre;25;25-34;Urbana;Central;Superior;Q3;1;71
9596;Hombre;43;35-44;Urbana;Asunción;Básica;Q1;0;45
9597;Mujer;24;15-24;Urbana;Asunción;Superior;Q5;1;39
9598;Hombre;49;45-54;Urbana;Central;Básica;Q1;0;48
9599;Hombre;38;35-44;Rural;Concepción;Básica;Q3;0;139
9600;Hombre;42;35-44;Urbana;Alto Paraná;Media;Q1;1;112
9601;Hombre;57;55-64;Rural;Caaguazú;Básica;Q1;0;138
9602;Mujer;40;35-44;Urbana;Caaguazú;Media;Q3;1;85
9603;Hombre;62;55-64;Rural;Caaguazú;Básica;Q2;0;20
9604;Hombre;51;45-54;Urbana;Central;Media;Q5;1;24
9605;Mujer;25;25-34;Rural;San Pedro;Media;Q5;0;38
9606;Mujer;58;55-64;Urbana;Central;Superior;Q5;1;121
9607;Mujer;39;35-44;Rural;Concepción;Básica;Q1;0;46
9608;Mujer;27;25-34;Urbana;Central;Básica;Q2;0;33
9609;Hombre;40;35-44;Rural;Caaguazú;Básica;Q2;0;131
9610;Mujer;55;55-64;Urbana;Asunción;Superior;Q3;1;49
9611;Mujer;43;35-44;Rural;Caaguazú;Media;Q3;0;85
9612;Hombre;67;65+;Rural;San Pedro;Media;Q3;0;64
9613;Mujer;54;45-54;Rural;Caaguazú;Media;Q3;0;136
9614;Hombre;44;35-44;Urbana;Central;Superior;Q3;1;111
9615;Mujer;16;15-24;Rural;Caaguazú;Básica;Q4;1;79
9616;Mujer;31;25-34;Urbana;Central;Básica;Q3;1;132
9617;Mujer;36;35-44;Urbana;Central;Media;Q2;1;114
9618;Mujer;47;45-54;Urbana;Central;Media;Q5;1;125
9619;Mujer;46;45-54;Urbana;Central;Media;Q5;1;147
9620;Hombre;38;35-44;Rural;Caaguazú;Media;Q4;1;46
9621;Hombre;37;35-44;Urbana;Alto Paraná;Media;Q4;1;46
9622;Hombre;47;45-54;Urbana;Central;Básica;Q1;0;92
9623;Hombre;19;15-24;Urbana;Central;Superior;Q4;1;89
9624;Mujer;65;65+;Rural;Itapúa;Básica;Q2;0;132
9625;Hombre;15;15-24;Urbana;Asunción;Media;Q5;1;40
9626;Hombre;61;55-64;Rural;Concepción;Superior;Q5;0;75
9627;Mujer;34;25-34;Urbana;Central;Media;Q2;1;88
9628;Mujer;53;45-54;Rural;Caazapá;Básica;Q2;0;80
9629;Hombre;41;35-44;Rural;Caaguazú;Media;Q3;0;28
9630;Hombre;41;35-44;Urbana;Central;Superior;Q5;1;39
9631;Hombre;44;35-44;Urbana;Asunción;Básica;Q1;0;39
9632;Mujer;49;45-54;Rural;Caazapá;Media;Q4;1;97
9633;Hombre;29;25-34;Rural;Concepción;Superior;Q4;1;75
9634;Mujer;53;45-54;Urbana;Asunción;Media;Q2;0;43
9635;Hombre;15;15-24;Urbana;Alto Paraná;Media;Q4;1;115
9636;Hombre;34;25-34;Rural;San Pedro;Media;Q3;1;124
9637;Mujer;50;45-54;Urbana;Asunción;Media;Q4;1;47
9638;Hombre;52;45-54;Urbana;Central;Media;Q2;1;113
9639;Hombre;43;35-44;Rural;Caaguazú;Media;Q5;1;28
9640;Hombre;27;25-34;Urbana;Alto Paraná;Media;Q4;1;131
9641;Hombre;51;45-54;Urbana;Central;Básica;Q1;0;145
9642;Mujer;22;15-24;Rural;Alto Paraná;Básica;Q3;1;40
9643;Hombre;66;65+;Urbana;Itapúa;Media;Q2;0;122
9644;Hombre;33;25-34;Rural;Caaguazú;Básica;Q2;0;32
9645;Hombre;15;15-24;Rural;Caazapá;Media;Q1;1;144
9646;Mujer;15;15-24;Rural;Caazapá;Media;Q3;1;78
9647;Mujer;35;35-44;Rural;Alto Paraná;Básica;Q4;0;89
9648;Mujer;37;35-44;Urbana;Asunción;Superior;Q3;1;119
9649;Mujer;70;65+;Urbana;Itapúa;Superior;Q5;1;52
9650;Hombre;16;15-24;Urbana;Asunción;Básica;Q1;1;71
9651;Hombre;35;35-44;Urbana;Central;Media;Q4;1;29
9652;Hombre;15;15-24;Urbana;Central;Media;Q2;1;99
9653;Hombre;26;25-34;Urbana;Itapúa;Básica;Q1;1;123
9654;Hombre;65;65+;Urbana;Central;Media;Q3;1;130
9655;Mujer;15;15-24;Urbana;Central;Media;Q2;1;89
9656;Mujer;45;45-54;Rural;Concepción;Básica;Q4;1;119
9657;Mujer;42;35-44;Rural;San Pedro;Básica;Q4;0;39
9658;Hombre;34;25-34;Urbana;Central;Básica;Q3;0;116
9659;Mujer;44;35-44;Urbana;Central;Básica;Q1;0;20
9660;Mujer;15;15-24;Urbana;Central;Media;Q2;1;45
9661;Mujer;64;55-64;Urbana;Asunción;Media;Q4;1;102
9662;Hombre;69;65+;Rural;San Pedro;Superior;Q5;1;61
9663;Hombre;35;35-44;Rural;San Pedro;Básica;Q2;0;73
9664;Hombre;78;65+;Urbana;Itapúa;Superior;Q4;0;127
9665;Hombre;27;25-34;Urbana;Central;Básica;Q3;1;94
9666;Mujer;42;35-44;Urbana;Central;Media;Q2;0;71
9667;Hombre;60;55-64;Urbana;Central;Media;Q5;0;80
9668;Hombre;26;25-34;Rural;Concepción;Media;Q5;1;130
9669;Mujer;15;15-24;Urbana;Asunción;Básica;Q4;1;83
9670;Mujer;15;15-24;Rural;San Pedro;Superior;Q3;1;133
9671;Hombre;72;65+;Urbana;Central;Básica;Q2;0;52
9672;Mujer;25;25-34;Urbana;Alto Paraná;Media;Q3;1;89
9673;Hombre;31;25-34;Urbana;Itapúa;Media;Q2;1;67
9674;Hombre;15;15-24;Urbana;Asunción;Superior;Q5;1;96
9675;Hombre;52;45-54;Rural;Caazapá;Superior;Q5;1;94
9676;Mujer;20;15-24;Rural;San Pedro;Básica;Q1;1;94
9677;Mujer;26;25-34;Rural;Caaguazú;Media;Q3;1;88
9678;Hombre;40;35-44;Urbana;Asunción;Superior;Q2;1;79
9679;Mujer;15;15-24;Rural;Asunción;Media;Q5;1;138
9680;Hombre;31;25-34;Urbana;Alto Paraná;Media;Q4;1;54
9681;Mujer;60;55-64;Urbana;Central;Básica;Q3;0;76
9682;Hombre;42;35-44;Urbana;Central;Media;Q1;1;47
9683;Hombre;37;35-44;Urbana;Central;Superior;Q5;1;63
9684;Mujer;38;35-44;Rural;San Pedro;Básica;Q1;1;52
9685;Mujer;27;25-34;Rural;San Pedro;Media;Q4;0;107
9686;Hombre;70;65+;Urbana;Alto Paraná;Superior;Q5;0;111
9687;Hombre;20;15-24;Urbana;Asunción;Superior;Q5;1;55
9688;Hombre;38;35-44;Urbana;Alto Paraná;Básica;Q1;1;147
9689;Hombre;37;35-44;Urbana;Asunción;Media;Q1;0;56
9690;Mujer;53;45-54;Urbana;Asunción;Básica;Q4;1;127
9691;Mujer;54;45-54;Rural;Asunción;Superior;Q5;1;58
9692;Hombre;34;25-34;Urbana;Itapúa;Media;Q3;0;73
9693;Hombre;40;35-44;Rural;Concepción;Básica;Q1;0;106
9694;Mujer;40;35-44;Urbana;Central;Media;Q3;1;92
9695;Hombre;15;15-24;Urbana;Central;Básica;Q2;1;85
9696;Mujer;15;15-24;Urbana;Central;Media;Q4;1;123
9697;Hombre;24;15-24;Rural;Concepción;Básica;Q3;1;112
9698;Mujer;24;15-24;Urbana;Alto Paraná;Media;Q1;1;138
9699;Mujer;15;15-24;Urbana;Alto Paraná;Superior;Q5;1;50
9700;Mujer;48;45-54;Rural;Caaguazú;Media;Q2;0;22
9701;Mujer;35;35-44;Urbana;Alto Paraná;Superior;Q3;1;149
9702;Hombre;31;25-34;Rural;San Pedro;Básica;Q1;0;56
9703;Mujer;15;15-24;Urbana;Asunción;Superior;Q3;1;25
9704;Mujer;34;25-34;Rural;Concepción;Superior;Q5;1;52
9705;Hombre;15;15-24;Urbana;Asunción;Superior;Q4;1;106
9706;Hombre;32;25-34;Urbana;Central;Básica;Q2;0;96
9707;Hombre;36;35-44;Urbana;Alto Paraná;Superior;Q5;1;46
9708;Hombre;39;35-44;Urbana;Central;Media;Q5;1;44
9709;Hombre;15;15-24;Rural;San Pedro;Básica;Q4;1;77
9710;Mujer;39;35-44;Rural;Caazapá;Básica;Q3;0;21
9711;Hombre;16;15-24;Urbana;Asunción;Media;Q3;1;20
9712;Mujer;20;15-24;Urbana;Itapúa;Media;Q2;1;100
9713;Hombre;47;45-54;Urbana;Asunción;Básica;Q2;0;62
9714;Hombre;71;65+;Rural;Concepción;Media;Q3;0;23
9715;Hombre;35;35-44;Urbana;Itapúa;Media;Q2;1;79
9716;Mujer;20;15-24;Urbana;Itapúa;Básica;Q1;1;141
9717;Hombre;38;35-44;Rural;Caazapá;Básica;Q2;1;53
9718;Hombre;51;45-54;Urbana;Itapúa;Media;Q4;1;52
9719;Hombre;46;45-54;Urbana;Central;Básica;Q2;1;80
9720;Mujer;80;65+;Urbana;Central;Básica;Q3;0;39
9721;Mujer;22;15-24;Rural;Concepción;Superior;Q4;1;102
9722;Hombre;39;35-44;Urbana;Itapúa;Superior;Q4;1;129
9723;Mujer;62;55-64;Rural;Caazapá;Básica;Q2;0;45
9724;Mujer;61;55-64;Urbana;Alto Paraná;Media;Q5;0;105
9725;Hombre;15;15-24;Urbana;Central;Media;Q1;0;135
9726;Mujer;34;25-34;Rural;Concepción;Media;Q3;1;137
9727;Mujer;61;55-64;Urbana;Itapúa;Media;Q3;0;91
9728;Hombre;80;65+;Urbana;Asunción;Básica;Q1;0;39
9729;Hombre;47;45-54;Urbana;Asunción;Media;Q3;1;105
9730;Hombre;28;25-34;Urbana;Concepción;Básica;Q2;0;115
9731;Hombre;16;15-24;Rural;Caaguazú;Básica;Q2;0;118
9732;Mujer;74;65+;Urbana;Central;Superior;Q2;1;141
9733;Hombre;48;45-54;Rural;Caazapá;Superior;Q5;1;99
9734;Mujer;19;15-24;Urbana;Alto Paraná;Superior;Q4;1;80
9735;Mujer;31;25-34;Rural;San Pedro;Superior;Q4;0;85
9736;Mujer;40;35-44;Rural;San Pedro;Básica;Q1;1;61
9737;Mujer;44;35-44;Urbana;Alto Paraná;Superior;Q5;1;27
9738;Hombre;18;15-24;Urbana;Alto Paraná;Media;Q1;1;113
9739;Hombre;23;15-24;Urbana;Asunción;Superior;Q4;1;22
9740;Mujer;15;15-24;Urbana;Alto Paraná;Superior;Q4;1;28
9741;Hombre;53;45-54;Rural;Caaguazú;Básica;Q2;0;63
9742;Hombre;28;25-34;Rural;Caaguazú;Básica;Q3;0;141
9743;Mujer;43;35-44;Urbana;Concepción;Media;Q4;1;82
9744;Mujer;60;55-64;Rural;Caaguazú;Básica;Q3;0;47
9745;Hombre;38;35-44;Urbana;Asunción;Superior;Q3;1;136
9746;Mujer;32;25-34;Urbana;Asunción;Superior;Q5;1;94
9747;Mujer;38;35-44;Urbana;Central;Básica;Q2;0;68
9748;Hombre;36;35-44;Urbana;San Pedro;Media;Q1;1;113
9749;Hombre;57;55-64;Urbana;Asunción;Básica;Q2;0;77
9750;Mujer;40;35-44;Urbana;Central;Superior;Q5;1;114
9751;Hombre;25;25-34;Urbana;Alto Paraná;Superior;Q3;1;48
9752;Hombre;53;45-54;Rural;San Pedro;Media;Q5;0;39
9753;Mujer;57;55-64;Rural;Concepción;Media;Q3;0;79
9754;Mujer;15;15-24;Urbana;Asunción;Superior;Q4;1;61
9755;Hombre;62;55-64;Urbana;Asunción;Media;Q3;1;98
9756;Hombre;41;35-44;Urbana;Concepción;Superior;Q4;1;122
9757;Hombre;40;35-44;Rural;Caaguazú;Media;Q5;1;137
9758;Mujer;53;45-54;Rural;Concepción;Básica;Q3;0;118
9759;Hombre;24;15-24;Rural;Caazapá;Básica;Q2;0;64
9760;Mujer;52;45-54;Urbana;Central;Media;Q4;1;114
